candidate_id,job_role,education_level,years_experience,technical_skill_score,aptitude_score,communication_score,interview_score,internship_experience,projects_count,project_quality_score,certifications_count,certification_prestige_score,competition_awards_count,ats_score,linkedin_profile_score,github_coding_profile_score,relocation_preference,age,gender,selected
3311,Strategy Consultant,Master's,0.6,56.3,73.4,86.2,66.8,1,3,88.4,0,43.2,2.0,86.8,9.7,3.7,No,32,Male,1
3312,Strategy Consultant,Bachelor's,0.0,51.6,58.0,67.7,53.3,1,5,85.5,4,19.0,0.0,69.0,8.6,0.0,No,21,Female,0
3313,Data Analyst,Bachelor's,4.0,53.0,84.6,60.4,67.8,0,4,23.0,5,61.6,0.0,76.7,4.8,4.5,No,26,Male,0
3314,Sales Executive,High School,2.0,38.8,36.1,66.2,29.0,1,6,95.0,2,38.9,1.0,52.3,7.4,3.3,Yes,30,Male,0
3315,Software Engineer,Bachelor's,2.0,80.2,65.0,78.4,92.6,1,2,59.4,2,28.6,1.0,70.7,8.4,3.1,Open to Remote,24,Male,0
3316,Software Engineer,Bachelor's,3.9,63.3,53.8,77.5,56.6,1,2,62.5,3,13.0,0.0,70.4,4.7,10.0,No,32,Male,1
3317,Sales Executive,High School,6.3,51.5,57.3,64.9,64.6,0,3,63.2,1,31.5,1.0,49.3,6.3,3.5,Yes,27,Female,0
3318,Software Engineer,Master's,1.0,70.2,57.5,32.3,54.1,0,0,39.3,3,61.7,0.0,41.6,6.2,7.9,No,25,Female,0
3319,Software Engineer,Master's,5.0,54.1,64.6,27.9,34.2,1,1,34.9,2,56.5,0.0,31.2,5.2,5.6,Open to Remote,29,Female,0
3320,Data Analyst,High School,2.2,89.3,86.3,69.1,96.8,0,5,89.5,0,24.8,0.0,59.7,10.0,2.1,No,31,Male,1
3321,Software Engineer,Master's,0.0,78.9,54.7,57.0,77.0,0,2,40.7,0,31.8,0.0,42.3,8.3,8.5,Open to Remote,24,Male,0
3322,Data Analyst,PhD,0.0,70.0,57.6,48.3,39.8,1,3,59.5,3,0.0,0.0,43.0,10.0,8.3,No,28,Male,0
3323,Sales Executive,High School,4.6,53.3,50.3,79.1,60.5,1,3,79.2,2,40.6,0.0,82.7,6.1,1.8,Open to Remote,32,Male,1
3324,Strategy Consultant,Bachelor's,2.0,23.1,94.1,51.5,56.8,1,6,41.0,0,26.8,0.0,78.2,7.0,2.4,No,24,Female,0
3325,Sales Executive,Bachelor's,0.0,37.6,53.7,86.9,34.8,1,5,57.7,2,22.0,0.0,42.3,3.1,2.5,Yes,21,Female,0
3326,Strategy Consultant,Master's,0.0,27.1,90.5,64.3,33.7,0,1,55.2,1,23.3,1.0,72.8,7.3,1.4,Yes,21,Female,0
3327,Data Analyst,Master's,2.0,66.9,65.3,43.8,48.3,1,5,55.3,4,32.0,0.0,52.9,3.4,6.1,Yes,26,Female,0
3328,Strategy Consultant,Master's,0.0,54.9,89.8,64.5,53.0,1,4,26.1,2,0.0,0.0,46.2,6.1,4.4,Yes,21,Male,0
3329,Data Analyst,Master's,3.0,67.1,74.1,54.0,52.1,1,2,16.5,1,33.9,0.0,64.1,8.0,6.3,Yes,27,Male,0
3330,Software Engineer,Bachelor's,2.6,87.7,73.3,60.5,58.1,1,6,73.8,1,59.4,0.0,47.0,3.4,7.3,No,39,Male,0
3331,Strategy Consultant,Master's,0.0,27.5,50.5,87.5,53.9,0,3,76.6,3,18.1,0.0,40.1,5.2,0.0,Yes,21,Female,0
3332,Software Engineer,Master's,2.6,58.0,41.2,71.7,47.0,0,2,35.7,2,30.1,0.0,81.3,4.6,8.8,Yes,27,Male,1
3333,Software Engineer,Bachelor's,2.5,76.2,81.1,57.4,84.5,0,1,43.7,2,2.1,1.0,65.7,5.9,7.2,No,42,Male,0
3334,Software Engineer,Bachelor's,5.6,74.0,80.9,52.2,70.6,0,4,67.2,6,61.2,1.0,66.1,5.4,7.2,Yes,31,Female,0
3335,Data Analyst,Bachelor's,5.0,45.3,100.0,51.5,73.4,0,4,77.5,2,15.9,0.0,46.8,7.1,6.2,Open to Remote,27,Male,0
3336,Data Analyst,Bachelor's,0.9,82.9,45.7,33.5,34.2,0,1,66.3,0,11.9,0.0,54.4,6.7,5.1,Open to Remote,28,Female,0
3337,Data Analyst,Bachelor's,4.0,88.1,75.3,59.7,66.8,0,3,61.7,1,41.5,1.0,64.3,2.4,5.9,Open to Remote,32,Male,0
3338,Strategy Consultant,High School,1.6,56.4,56.6,57.2,58.4,0,0,47.7,0,20.6,0.0,69.6,9.6,1.4,Yes,39,Male,0
3339,Software Engineer,Bachelor's,4.0,47.4,53.9,73.3,63.9,1,4,77.3,5,47.4,0.0,58.7,3.3,6.2,No,26,Male,0
3340,Data Analyst,Bachelor's,2.0,67.4,60.5,57.0,53.9,1,2,22.6,2,10.1,0.0,69.0,3.5,7.0,No,24,Female,0
3341,Data Analyst,High School,2.5,70.1,73.7,71.2,65.6,1,1,40.2,5,63.7,0.0,21.5,9.1,0.0,No,21,Female,1
3342,Strategy Consultant,Bachelor's,5.7,45.9,62.0,62.8,51.9,0,3,30.2,1,0.0,1.0,31.4,6.4,2.3,Yes,30,Male,0
3343,Software Engineer,Bachelor's,0.0,90.2,65.5,44.9,63.4,1,2,46.0,1,48.4,1.0,50.3,7.8,4.8,Open to Remote,21,Female,0
3344,Software Engineer,High School,2.1,68.3,77.5,64.1,95.6,0,1,58.2,4,45.1,0.0,65.8,6.1,9.5,No,26,Female,1
3345,Data Analyst,Master's,0.0,96.6,84.9,64.2,85.5,1,2,39.4,4,22.3,1.0,71.4,6.4,1.0,No,24,Female,1
3346,Sales Executive,High School,2.6,56.7,65.4,79.8,67.9,0,3,96.6,1,0.0,1.0,67.2,5.6,0.0,Yes,35,Female,1
3347,Sales Executive,Bachelor's,3.7,49.1,61.8,73.6,46.4,0,5,76.6,2,22.4,0.0,45.4,6.6,1.9,No,26,Female,0
3348,Sales Executive,Master's,3.4,58.8,52.9,86.8,52.0,1,5,57.1,1,14.8,1.0,56.8,10.0,0.7,No,31,Male,0
3349,Sales Executive,Master's,0.0,68.0,46.5,84.7,64.8,1,3,56.0,2,38.1,0.0,92.4,5.6,0.0,Open to Remote,21,Male,1
3350,Data Analyst,PhD,2.0,78.5,76.1,27.3,73.4,1,3,38.4,3,15.4,0.0,60.3,5.6,7.4,No,30,Male,0
3351,Software Engineer,High School,4.0,68.9,49.2,51.1,54.4,0,0,14.1,2,44.7,0.0,20.0,6.5,4.1,Yes,22,Male,0
3352,Software Engineer,Master's,2.0,60.1,66.8,70.2,63.8,1,5,61.1,0,0.0,0.0,64.7,4.7,7.2,No,26,Female,0
3353,Software Engineer,High School,3.9,53.2,48.9,39.7,38.3,1,4,83.5,5,51.6,0.0,77.0,4.1,5.6,No,42,Female,0
3354,Data Analyst,Bachelor's,6.5,28.4,67.4,34.6,21.4,0,1,9.2,1,7.5,0.0,69.9,5.1,6.7,Open to Remote,35,Male,0
3355,Data Analyst,Bachelor's,0.8,67.6,52.2,57.9,64.8,1,5,92.5,3,37.8,0.0,50.3,5.1,3.7,Yes,28,Female,0
3356,Data Analyst,Bachelor's,4.2,59.2,62.0,67.8,60.0,1,2,46.4,0,39.1,1.0,49.6,2.5,5.0,Open to Remote,48,Female,0
3357,Sales Executive,Bachelor's,2.0,40.0,44.9,68.1,56.7,0,3,54.3,2,47.1,0.0,65.1,7.6,0.3,Yes,24,Male,1
3358,Data Analyst,High School,3.1,80.4,56.1,79.4,74.6,0,5,75.4,4,49.7,1.0,62.9,8.2,4.9,No,36,Female,1
3359,Sales Executive,High School,3.0,43.3,53.7,100.0,54.7,1,5,76.9,4,69.6,0.0,61.8,0.3,1.3,Open to Remote,21,Male,0
3360,Sales Executive,High School,10.0,73.4,18.6,46.1,50.1,0,6,97.8,5,28.3,0.0,46.9,6.1,1.1,Yes,28,Male,0
3361,Data Analyst,Bachelor's,0.0,56.4,41.0,54.2,35.5,0,3,51.1,1,52.7,0.0,61.4,0.0,4.9,Open to Remote,21,Male,0
3362,Data Analyst,Bachelor's,0.6,50.4,80.1,25.8,53.3,1,3,62.3,3,23.8,1.0,41.8,8.5,3.5,Yes,31,Female,0
3363,Sales Executive,High School,2.4,26.1,57.2,84.9,55.3,1,4,75.2,2,43.9,0.0,42.2,6.1,1.5,No,29,Male,1
3364,Sales Executive,Master's,1.0,55.8,44.1,64.8,73.9,0,3,69.4,4,58.3,0.0,32.3,7.0,0.0,Open to Remote,27,Male,1
3365,Data Analyst,Bachelor's,4.2,82.3,82.6,52.9,61.7,0,2,49.3,4,43.2,0.0,44.3,3.5,5.8,No,36,Female,0
3366,Data Analyst,Bachelor's,4.0,56.1,58.4,77.2,48.3,0,3,51.3,1,42.7,0.0,25.3,9.5,5.0,No,26,Female,1
3367,Sales Executive,Master's,0.7,29.0,46.3,55.1,38.4,1,3,28.9,0,15.7,3.0,15.9,10.0,0.0,Open to Remote,31,Male,0
3368,Sales Executive,Bachelor's,9.4,68.0,43.2,51.3,62.0,1,4,97.1,2,0.0,1.0,38.2,4.8,1.4,Open to Remote,34,Male,0
3369,Software Engineer,Bachelor's,0.0,48.2,93.6,20.8,18.7,1,1,46.0,1,47.4,2.0,60.5,3.0,10.0,No,21,Female,0
3370,Data Analyst,Master's,1.0,80.2,71.5,79.1,87.7,1,3,36.8,0,2.8,1.0,64.8,6.1,4.8,Yes,25,Female,1
3371,Strategy Consultant,Master's,5.0,41.4,74.9,85.6,64.4,0,7,59.3,2,0.0,0.0,67.0,8.2,1.4,Open to Remote,29,Male,0
3372,Software Engineer,Bachelor's,4.2,76.0,72.0,50.6,52.2,1,3,58.0,2,92.8,0.0,49.8,4.7,5.4,Yes,33,Male,0
3373,Strategy Consultant,Master's,2.0,66.2,44.2,50.9,49.8,1,1,70.0,1,0.4,1.0,26.3,4.4,6.2,No,38,Male,0
3374,Software Engineer,Bachelor's,1.9,77.1,56.1,67.5,58.5,1,1,45.7,0,27.8,0.0,66.3,8.5,10.0,Open to Remote,28,Female,0
3375,Data Analyst,Bachelor's,4.3,60.6,74.8,100.0,63.9,0,2,61.1,2,7.8,1.0,54.7,5.0,8.8,No,27,Female,1
3376,Data Analyst,High School,6.0,85.9,67.9,56.5,46.9,0,6,68.9,0,6.5,1.0,58.7,4.8,9.6,No,24,Female,0
3377,Software Engineer,Master's,4.8,74.3,98.1,37.0,77.2,1,3,71.9,3,22.0,2.0,36.8,5.7,5.1,Yes,31,Male,0
3378,Strategy Consultant,Bachelor's,1.9,100.0,64.0,88.6,78.5,1,0,73.4,3,16.1,0.0,57.6,3.5,0.0,No,27,Female,0
3379,Data Analyst,High School,3.3,39.4,82.1,43.0,48.8,0,3,64.0,0,32.3,0.0,63.3,4.2,10.0,Open to Remote,27,Male,1
3380,Strategy Consultant,Bachelor's,1.7,24.2,84.1,64.5,66.4,0,1,0.0,1,67.4,0.0,21.9,4.5,0.6,Yes,28,Female,1
3381,Software Engineer,Bachelor's,1.7,84.9,67.1,15.4,55.9,1,4,66.7,0,15.1,1.0,24.5,1.5,5.2,Open to Remote,32,Male,0
3382,Strategy Consultant,Bachelor's,1.6,49.5,76.9,65.5,44.6,1,2,27.8,3,0.5,0.0,55.2,4.8,2.0,Yes,26,Male,0
3383,Strategy Consultant,Bachelor's,2.0,61.9,67.6,50.8,67.8,0,4,74.7,0,0.0,0.0,39.2,6.4,0.0,Yes,24,Male,0
3384,Sales Executive,High School,3.6,28.5,25.4,93.9,68.3,1,6,65.8,0,0.0,0.0,61.9,5.4,1.6,No,32,Male,0
3385,Software Engineer,Master's,0.0,70.8,70.2,40.4,66.0,1,2,84.1,2,31.0,1.0,50.9,5.2,5.2,Open to Remote,21,Male,0
3386,Sales Executive,Bachelor's,3.0,51.9,61.4,86.7,56.5,1,2,41.6,4,34.7,0.0,32.0,4.8,3.0,No,25,Female,1
3387,Data Analyst,Bachelor's,10.5,56.8,76.8,58.4,45.7,0,1,44.4,2,71.3,1.0,57.0,6.7,3.1,No,22,Female,0
3388,Strategy Consultant,Master's,3.6,53.5,72.9,71.9,54.9,0,3,51.8,1,20.1,0.0,52.6,8.4,0.0,Open to Remote,36,Female,0
3389,Data Analyst,Bachelor's,4.0,44.6,82.6,67.8,65.4,1,6,82.3,1,38.1,0.0,50.4,6.8,2.9,Open to Remote,26,Female,1
3390,Software Engineer,Master's,2.0,75.9,52.0,54.2,78.3,1,7,67.3,1,18.6,0.0,37.3,5.8,7.7,No,26,Male,0
3391,Software Engineer,Bachelor's,0.8,91.7,87.0,45.3,64.9,1,6,65.5,2,28.2,0.0,87.0,7.1,5.6,Yes,29,Female,1
3392,Sales Executive,High School,1.0,26.4,40.2,62.8,35.5,1,4,41.8,1,14.8,1.0,34.6,5.7,2.9,Open to Remote,25,Male,0
3393,Strategy Consultant,Bachelor's,5.0,30.5,70.4,77.6,71.2,1,4,63.7,4,42.9,0.0,76.3,4.9,0.9,Yes,27,Male,0
3394,Software Engineer,Bachelor's,5.8,87.8,75.2,26.5,57.4,1,3,83.0,1,12.1,0.0,27.5,5.3,8.4,No,30,Male,0
3395,Sales Executive,Master's,2.0,25.3,47.3,100.0,78.6,1,7,67.9,2,29.7,0.0,63.6,5.9,0.0,No,26,Male,1
3396,Strategy Consultant,Master's,2.0,62.6,83.2,72.0,70.3,1,1,55.4,2,17.9,1.0,65.6,9.2,0.6,Yes,26,Female,1
3397,Software Engineer,Bachelor's,0.9,70.8,59.9,49.9,74.2,1,4,74.4,3,81.4,0.0,51.6,9.5,6.9,Open to Remote,23,Male,1
3398,Software Engineer,Bachelor's,0.0,63.7,66.8,59.0,67.6,0,5,68.1,2,36.9,0.0,22.6,10.0,5.2,No,22,Male,0
3399,Sales Executive,High School,7.3,67.0,52.3,66.1,70.8,1,6,74.6,2,40.6,0.0,57.8,6.1,0.0,No,29,Female,0
3400,Sales Executive,Bachelor's,0.9,58.9,46.3,72.3,57.7,0,2,63.4,1,18.6,0.0,17.6,7.7,1.9,No,31,Male,0
3401,Software Engineer,Bachelor's,0.0,74.2,98.8,38.0,67.6,1,5,100.0,3,6.5,1.0,49.3,1.6,3.3,No,21,Female,0
3402,Strategy Consultant,Master's,2.8,17.7,59.4,75.6,55.5,1,5,73.1,1,0.0,0.0,60.0,5.7,0.0,Yes,34,Male,0
3403,Data Analyst,Master's,3.4,75.7,33.7,58.8,66.8,0,5,94.4,5,46.5,0.0,54.8,4.0,4.7,Open to Remote,34,Female,0
3404,Strategy Consultant,PhD,2.5,33.9,59.9,72.8,61.6,0,5,96.9,7,59.9,0.0,44.3,5.2,0.0,Yes,35,Female,0
3405,Strategy Consultant,PhD,1.4,46.7,74.0,92.2,49.6,0,2,33.4,1,29.8,1.0,79.1,9.2,0.0,Open to Remote,31,Male,0
3406,Strategy Consultant,Bachelor's,4.0,50.1,66.3,57.9,60.8,1,3,65.7,1,25.7,0.0,55.0,6.1,0.8,No,33,Female,0
3407,Data Analyst,Master's,8.3,93.5,83.3,58.1,70.2,1,2,86.3,1,12.6,1.0,97.5,4.7,2.8,No,42,Male,1
3408,Software Engineer,PhD,0.0,66.2,79.7,30.2,51.1,1,2,68.8,1,75.0,0.0,49.8,6.1,3.2,No,27,Male,1
3409,Data Analyst,Bachelor's,1.0,43.7,63.2,68.3,63.7,1,1,28.3,2,36.0,0.0,71.1,5.1,3.2,No,23,Female,0
3410,Software Engineer,Bachelor's,0.0,92.0,39.8,54.7,83.7,1,5,63.3,3,28.3,0.0,59.8,1.8,7.5,No,21,Female,0
3411,Sales Executive,Bachelor's,5.3,55.9,35.8,75.3,53.9,0,3,84.2,1,14.5,0.0,60.7,9.6,1.9,Open to Remote,40,Male,0
3412,Software Engineer,Master's,3.2,81.4,64.5,52.6,89.9,0,5,81.9,3,50.4,1.0,43.7,7.2,6.5,Open to Remote,40,Male,1
3413,Data Analyst,Bachelor's,1.0,87.3,44.5,51.3,48.7,0,2,63.7,2,24.5,3.0,66.7,3.0,7.5,No,23,Male,0
3414,Software Engineer,Bachelor's,2.6,95.8,59.5,92.4,98.5,1,5,79.1,2,48.1,0.0,70.1,3.1,8.5,No,25,Female,1
3415,Software Engineer,PhD,0.0,56.6,86.3,55.6,70.3,1,6,100.0,4,41.3,1.0,56.5,8.8,4.3,Yes,27,Female,0
3416,Software Engineer,Bachelor's,3.8,49.1,70.1,59.4,61.5,1,3,70.3,1,14.3,1.0,17.4,7.2,5.7,No,36,Male,0
3417,Sales Executive,High School,3.0,57.6,55.7,57.9,73.7,0,3,51.9,2,0.2,0.0,74.8,10.0,0.0,Yes,21,Other,1
3418,Sales Executive,Bachelor's,0.0,41.1,39.4,88.3,49.5,1,3,66.7,0,35.8,1.0,56.3,5.5,4.0,No,21,Male,0
3419,Software Engineer,Bachelor's,8.9,67.4,67.7,53.1,77.8,0,2,55.4,1,0.3,1.0,65.5,9.2,5.9,Open to Remote,42,Female,1
3420,Strategy Consultant,Bachelor's,0.3,33.2,68.1,76.7,56.4,1,2,57.7,2,44.0,0.0,78.4,4.7,5.8,No,31,Female,0
3421,Strategy Consultant,Bachelor's,1.0,58.8,75.6,83.5,64.8,1,1,68.1,2,17.1,1.0,53.1,6.9,0.0,Open to Remote,32,Female,0
3422,Data Analyst,Bachelor's,6.0,71.0,78.9,58.4,53.0,1,3,81.6,1,39.2,1.0,71.2,2.1,4.5,No,28,Male,0
3423,Sales Executive,Master's,3.9,42.7,68.5,64.8,77.2,1,3,19.7,3,61.7,1.0,66.0,6.1,2.2,Open to Remote,32,Male,0
3424,Data Analyst,Bachelor's,0.0,44.2,69.9,25.1,58.9,0,2,54.5,0,0.0,0.0,45.4,6.0,8.9,Open to Remote,21,Male,0
3425,Software Engineer,Bachelor's,0.8,88.1,72.7,49.2,64.1,0,7,100.0,0,0.0,0.0,62.0,4.8,10.0,Open to Remote,24,Female,1
3426,Data Analyst,Bachelor's,4.3,68.8,60.3,49.8,66.1,0,1,33.7,3,80.4,0.0,41.3,6.9,5.0,Yes,30,Other,0
3427,Software Engineer,Bachelor's,0.0,86.8,82.0,37.9,69.8,0,6,100.0,1,31.2,0.0,12.6,4.0,6.8,Open to Remote,21,Male,1
3428,Strategy Consultant,Master's,2.9,18.5,58.7,91.8,52.0,0,3,54.7,2,43.5,0.0,29.5,6.6,0.0,Open to Remote,27,Male,0
3429,Strategy Consultant,Bachelor's,5.0,50.9,68.9,84.7,79.7,1,3,70.5,2,1.9,0.0,25.0,5.9,5.1,No,27,Male,0
3430,Strategy Consultant,Bachelor's,5.0,39.2,90.5,42.6,48.3,1,2,61.0,2,8.6,0.0,19.7,5.9,2.5,No,27,Female,0
3431,Sales Executive,High School,3.5,45.5,47.8,77.3,31.0,1,0,9.4,3,40.2,2.0,37.1,8.7,0.0,No,26,Female,0
3432,Sales Executive,Bachelor's,1.0,59.1,34.9,62.7,56.2,0,2,67.6,1,14.4,0.0,100.0,5.7,3.1,Yes,23,Male,0
3433,Strategy Consultant,Bachelor's,0.0,55.5,65.8,75.5,66.4,0,4,69.5,2,8.9,0.0,30.5,6.2,2.5,Open to Remote,21,Female,0
3434,Software Engineer,Master's,4.3,70.3,85.9,43.0,58.3,1,3,51.0,1,28.3,0.0,67.7,4.6,5.5,Open to Remote,30,Male,0
3435,Software Engineer,Bachelor's,5.0,70.2,30.9,46.9,39.5,1,2,82.3,2,0.0,0.0,19.9,8.8,5.8,No,27,Female,0
3436,Sales Executive,Bachelor's,0.0,21.6,56.5,89.4,37.1,1,1,0.0,2,35.1,0.0,51.2,7.0,0.0,No,21,Male,1
3437,Data Analyst,Master's,4.1,51.4,58.5,72.3,56.5,1,3,42.4,0,0.0,0.0,66.3,5.5,7.5,Open to Remote,29,Male,1
3438,Data Analyst,Bachelor's,3.3,81.8,65.5,82.6,66.7,1,5,100.0,2,43.2,0.0,38.1,5.0,3.8,Open to Remote,27,Female,1
3439,Software Engineer,Bachelor's,4.0,62.4,59.8,51.7,69.4,0,3,74.9,2,31.0,0.0,42.5,6.4,4.3,Yes,26,Female,0
3440,Sales Executive,High School,1.8,62.1,69.4,53.2,67.4,1,1,35.0,5,60.6,0.0,36.7,6.2,4.2,Open to Remote,21,Male,0
3441,Software Engineer,Bachelor's,0.8,82.4,65.8,68.8,66.8,0,4,55.9,2,55.8,0.0,70.4,4.6,7.7,Yes,33,Female,1
3442,Software Engineer,Bachelor's,0.0,83.2,80.2,68.9,83.6,1,1,48.0,0,1.6,0.0,66.4,4.6,2.2,Yes,22,Male,0
3443,Software Engineer,High School,9.0,75.0,84.3,64.4,72.8,0,5,79.6,1,2.4,0.0,74.6,5.7,8.5,No,29,Male,1
3444,Data Analyst,Bachelor's,2.0,58.5,68.4,48.8,54.8,1,3,49.4,2,53.0,0.0,51.3,7.7,0.7,Open to Remote,24,Female,0
3445,Strategy Consultant,Bachelor's,3.1,47.7,66.6,53.9,54.9,1,4,58.6,3,69.9,1.0,21.1,5.9,0.0,Yes,27,Female,0
3446,Data Analyst,Bachelor's,2.8,74.6,73.7,68.0,93.3,1,4,69.8,1,47.6,0.0,36.3,2.9,6.0,Open to Remote,36,Male,0
3447,Sales Executive,High School,2.6,13.1,63.6,61.7,53.0,0,1,25.9,5,3.4,0.0,15.9,4.0,1.9,Yes,32,Female,0
3448,Sales Executive,High School,0.2,63.7,37.7,70.4,54.7,1,3,51.2,4,55.0,0.0,38.5,10.0,0.0,Yes,36,Female,1
3449,Data Analyst,Bachelor's,8.2,57.5,71.5,100.0,87.3,1,5,48.4,1,3.3,0.0,42.5,3.9,2.0,Yes,31,Male,0
3450,Strategy Consultant,Master's,2.4,48.7,68.2,100.0,82.8,1,3,54.4,0,32.9,1.0,42.6,10.0,4.9,No,31,Male,1
3451,Sales Executive,High School,3.0,43.8,48.7,86.9,63.5,1,2,46.6,2,23.9,0.0,47.8,6.5,4.3,Open to Remote,21,Male,1
3452,Sales Executive,Bachelor's,2.9,44.4,44.6,65.1,47.8,0,0,18.7,2,22.3,1.0,13.5,5.1,0.3,Yes,27,Female,0
3453,Software Engineer,Bachelor's,2.1,50.3,55.6,44.2,45.0,1,4,66.5,1,14.1,0.0,68.6,5.3,6.8,Open to Remote,28,Female,0
3454,Software Engineer,Bachelor's,8.4,72.3,83.8,65.7,60.5,1,4,89.2,1,10.0,0.0,63.5,6.8,5.3,No,36,Male,0
3455,Strategy Consultant,Master's,1.4,58.9,66.5,92.5,75.1,0,6,77.1,3,10.4,0.0,46.9,6.1,0.3,Yes,26,Male,1
3456,Sales Executive,Bachelor's,5.7,14.3,72.2,67.3,42.9,1,3,52.3,4,35.3,0.0,32.3,5.8,1.0,Open to Remote,31,Male,0
3457,Strategy Consultant,Master's,0.9,30.5,74.0,63.1,49.7,0,0,49.2,0,17.6,0.0,36.9,3.4,2.6,Yes,30,Female,0
3458,Strategy Consultant,PhD,3.3,63.4,55.0,71.3,71.1,1,1,46.7,4,72.9,0.0,48.3,5.2,0.0,Yes,36,Female,0
3459,Software Engineer,Bachelor's,6.0,80.6,67.9,34.2,80.8,0,3,80.5,0,25.2,0.0,68.8,6.3,7.8,No,28,Male,1
3460,Sales Executive,Bachelor's,2.5,49.5,37.2,54.6,52.1,1,2,7.7,1,16.2,0.0,49.0,3.9,4.3,No,34,Female,0
3461,Data Analyst,Master's,0.0,54.8,77.1,42.4,55.9,0,3,44.0,1,14.7,0.0,59.1,4.6,4.2,No,21,Male,0
3462,Sales Executive,Master's,0.0,55.7,51.9,83.2,64.0,0,2,31.1,1,0.0,0.0,55.3,7.5,0.0,No,21,Female,1
3463,Software Engineer,Bachelor's,0.0,52.0,77.8,59.1,75.9,1,1,69.3,3,28.2,1.0,40.8,7.9,9.3,No,21,Female,0
3464,Software Engineer,Master's,6.2,67.9,86.5,72.1,79.6,1,1,60.0,4,45.7,0.0,24.5,3.3,4.5,Open to Remote,34,Female,0
3465,Sales Executive,Bachelor's,5.4,25.4,29.0,48.9,37.0,0,4,32.1,2,16.8,1.0,73.6,10.0,0.0,Yes,33,Male,1
3466,Sales Executive,Bachelor's,9.1,42.6,48.1,52.2,50.8,0,7,59.5,0,4.5,0.0,62.8,7.9,0.0,Yes,34,Female,1
3467,Sales Executive,Bachelor's,2.5,29.5,36.9,81.8,32.9,0,3,24.4,1,0.0,1.0,72.9,6.1,2.0,Yes,25,Female,0
3468,Data Analyst,High School,4.7,76.3,100.0,46.9,77.8,1,4,75.0,6,29.2,1.0,48.9,5.8,2.1,No,26,Female,0
3469,Data Analyst,High School,3.9,71.5,61.4,48.0,49.7,1,3,65.2,0,0.0,0.0,64.5,4.1,1.2,No,28,Female,0
3470,Strategy Consultant,Bachelor's,4.8,41.4,52.3,85.2,64.7,0,3,45.1,1,7.5,0.0,38.0,3.4,1.2,Yes,38,Female,0
3471,Data Analyst,Bachelor's,7.3,81.4,100.0,51.7,67.8,1,6,66.9,1,0.0,1.0,73.4,5.2,2.5,No,39,Male,0
3472,Data Analyst,Master's,2.2,50.7,57.1,53.5,60.7,1,4,60.9,3,28.3,0.0,84.0,5.2,6.2,Open to Remote,34,Male,0
3473,Sales Executive,High School,4.6,44.5,30.7,71.2,47.9,1,4,100.0,2,27.2,0.0,81.4,7.6,2.0,No,31,Female,0
3474,Data Analyst,Bachelor's,8.4,55.8,50.6,57.2,41.0,0,7,74.1,1,30.2,0.0,54.6,3.6,5.1,No,37,Male,0
3475,Sales Executive,High School,3.9,56.1,57.1,85.3,63.1,1,2,71.7,5,41.4,0.0,68.7,5.2,0.0,No,27,Female,0
3476,Data Analyst,Bachelor's,5.0,74.7,68.7,41.8,87.9,0,2,51.3,0,31.5,2.0,69.0,7.4,6.7,Yes,27,Female,0
3477,Strategy Consultant,Bachelor's,0.6,69.5,59.5,67.2,38.4,1,4,84.5,3,71.7,0.0,60.1,8.0,0.0,No,28,Female,0
3478,Strategy Consultant,Bachelor's,1.0,51.2,64.7,87.4,69.9,1,3,66.4,1,0.0,0.0,61.4,4.0,3.4,Yes,23,Female,0
3479,Strategy Consultant,Master's,2.6,5.6,72.8,100.0,46.7,1,3,41.3,2,28.3,0.0,25.9,3.2,0.4,Yes,28,Female,0
3480,Sales Executive,Bachelor's,0.0,38.5,74.9,54.7,71.6,1,3,63.3,4,49.7,2.0,18.9,4.8,0.7,Yes,22,Female,0
3481,Data Analyst,Bachelor's,4.6,88.5,73.0,65.0,85.4,1,1,76.3,1,33.7,1.0,70.7,7.7,5.7,Open to Remote,35,Female,1
3482,Sales Executive,Bachelor's,1.9,40.1,46.6,72.1,55.5,0,5,65.5,2,4.6,0.0,28.1,1.2,3.7,No,32,Male,0
3483,Strategy Consultant,Master's,1.1,21.2,68.6,68.5,63.0,0,6,61.3,3,69.7,0.0,28.3,5.3,1.6,Yes,38,Male,0
3484,Sales Executive,Bachelor's,0.0,51.7,66.5,63.2,63.1,0,2,61.7,3,17.1,0.0,44.1,8.8,0.0,Yes,21,Male,1
3485,Sales Executive,High School,4.9,52.9,80.2,86.3,72.9,0,4,91.4,2,24.1,0.0,83.3,7.4,2.2,Yes,40,Female,1
3486,Sales Executive,PhD,0.0,34.1,38.4,85.6,46.2,1,1,13.4,0,28.3,2.0,47.2,6.7,3.4,Yes,21,Male,0
3487,Sales Executive,High School,2.1,41.3,71.7,100.0,66.6,0,2,23.8,4,71.7,0.0,32.7,8.8,3.2,No,22,Female,1
3488,Sales Executive,Master's,1.0,32.3,50.3,55.2,40.1,1,2,69.4,3,16.1,1.0,23.4,6.6,1.4,Yes,25,Male,0
3489,Software Engineer,Bachelor's,8.4,77.8,40.6,28.8,49.6,0,2,47.8,2,43.8,1.0,55.9,4.4,7.4,No,37,Male,0
3490,Data Analyst,High School,3.9,65.8,40.7,90.8,44.3,0,2,76.3,1,19.8,0.0,52.1,7.0,5.8,No,30,Other,0
