candidate_id,job_role,education_level,years_experience,technical_skill_score,aptitude_score,communication_score,interview_score,internship_experience,projects_count,project_quality_score,certifications_count,certification_prestige_score,competition_awards_count,ats_score,linkedin_profile_score,github_coding_profile_score,relocation_preference,age,gender,selected,selection_probability,hiring_score,rank_in_role,role_applicant_count,percentile_in_role
3479,Strategy Consultant,Master's,2.6,5.6,72.8,100.0,46.7,1,3,41.3,2,28.3,0.0,25.9,3.2,0.4,Yes,28,Female,0,0.1309,13.1,403,804,49.9
3480,Sales Executive,Bachelor's,0.0,38.5,74.9,54.7,71.6,1,3,63.3,4,49.7,2.0,18.9,4.8,0.7,Yes,22,Female,0,0.1243,12.4,857,981,12.6
3481,Data Analyst,Bachelor's,4.6,88.5,73.0,65.0,85.4,1,1,76.3,1,33.7,1.0,70.7,7.7,5.7,Open to Remote,35,Female,1,0.6471,64.7,72,994,92.9
3482,Sales Executive,Bachelor's,1.9,40.1,46.6,72.1,55.5,0,5,65.5,2,4.6,0.0,28.1,1.2,3.7,No,32,Male,0,0.0734,7.3,961,981,2.1
3483,Strategy Consultant,Master's,1.1,21.2,68.6,68.5,63.0,0,6,61.3,3,69.7,0.0,28.3,5.3,1.6,Yes,38,Male,0,0.1602,16.0,356,804,55.8
3484,Sales Executive,Bachelor's,0.0,51.7,66.5,63.2,63.1,0,2,61.7,3,17.1,0.0,44.1,8.8,0.0,Yes,21,Male,1,0.4638,46.4,301,981,69.2
3485,Sales Executive,High School,4.9,52.9,80.2,86.3,72.9,0,4,91.4,2,24.1,0.0,83.3,7.4,2.2,Yes,40,Female,1,0.7625,76.2,16,981,98.4
3486,Sales Executive,PhD,0.0,34.1,38.4,85.6,46.2,1,1,13.4,0,28.3,2.0,47.2,6.7,3.4,Yes,21,Male,0,0.2901,29.0,553,981,43.7
3487,Sales Executive,High School,2.1,41.3,71.7,100.0,66.6,0,2,23.8,4,71.7,0.0,32.7,8.8,3.2,No,22,Female,1,0.3039,30.4,528,981,46.2
3488,Sales Executive,Master's,1.0,32.3,50.3,55.2,40.1,1,2,69.4,3,16.1,1.0,23.4,6.6,1.4,Yes,25,Male,0,0.1002,10.0,906,981,7.7
3489,Software Engineer,Bachelor's,8.4,77.8,40.6,28.8,49.6,0,2,47.8,2,43.8,1.0,55.9,4.4,7.4,No,37,Male,0,0.1043,10.4,964,1221,21.0
3490,Data Analyst,High School,3.9,65.8,40.7,90.8,44.3,0,2,76.3,1,19.8,0.0,52.1,7.0,5.8,No,30,Other,0,0.1536,15.4,652,994,34.4
3491,Sales Executive,Bachelor's,6.0,27.5,75.0,74.2,70.5,1,5,48.3,2,0.0,0.0,23.5,10.0,2.8,Yes,28,Male,0,0.5233,52.3,249,981,74.7
3492,Software Engineer,Bachelor's,2.0,69.9,86.8,48.1,90.7,1,3,52.7,1,9.7,1.0,60.1,0.9,6.6,No,24,Female,0,0.1254,12.5,878,1221,27.9
3493,Strategy Consultant,Bachelor's,0.0,39.0,63.5,72.8,53.0,1,2,64.6,2,4.9,0.0,16.9,4.9,1.3,Yes,21,Male,0,0.0584,5.8,687,804,14.1
3494,Sales Executive,Bachelor's,0.5,66.9,51.8,54.1,72.0,0,5,85.5,2,42.6,0.0,35.2,6.4,1.3,Yes,36,Male,0,0.2911,29.1,551,981,43.9
3495,Software Engineer,Bachelor's,2.0,83.4,38.3,60.6,60.3,1,5,56.8,2,0.5,0.0,88.1,4.4,3.9,Open to Remote,34,Male,0,0.1379,13.8,808,1221,33.7
3496,Strategy Consultant,PhD,3.9,48.2,83.4,68.8,58.7,1,0,47.4,2,37.7,0.0,28.6,6.6,0.0,Yes,37,Female,0,0.2379,23.8,259,804,67.8
3497,Sales Executive,Bachelor's,3.1,46.2,54.6,91.1,59.9,0,3,42.0,1,21.7,0.0,48.8,7.0,3.2,Open to Remote,31,Male,1,0.4628,46.3,306,981,68.8
3498,Sales Executive,High School,3.0,60.2,31.7,87.9,62.4,1,3,66.1,2,35.6,0.0,62.7,4.6,5.3,No,21,Female,0,0.1579,15.8,781,981,20.4
3499,Data Analyst,Master's,0.0,62.4,71.1,74.1,60.4,1,3,60.0,2,28.9,0.0,91.9,6.6,5.1,Open to Remote,22,Female,1,0.4415,44.2,236,994,76.4
3500,Strategy Consultant,Bachelor's,1.1,61.4,51.2,72.9,69.6,1,1,43.5,2,11.3,0.0,85.8,6.3,0.7,Yes,32,Male,0,0.1489,14.9,373,804,53.6
3501,Data Analyst,Bachelor's,5.0,87.2,76.4,84.1,76.6,0,2,49.3,0,22.5,0.0,74.8,8.0,3.8,No,27,Male,1,0.6326,63.3,85,994,91.5
3502,Sales Executive,Bachelor's,4.0,37.6,38.8,83.6,41.2,1,4,27.4,2,31.5,0.0,27.8,9.1,0.0,No,26,Male,0,0.1357,13.6,836,981,14.8
3503,Software Engineer,Bachelor's,0.0,94.7,70.1,47.0,70.4,1,3,57.3,1,11.6,1.0,44.5,5.1,10.0,No,22,Female,0,0.2422,24.2,550,1221,54.9
3504,Sales Executive,Bachelor's,9.2,65.3,45.2,62.9,50.1,0,3,72.3,1,73.1,1.0,46.7,8.1,0.0,Open to Remote,35,Female,0,0.4842,48.4,282,981,71.3
3505,Sales Executive,Bachelor's,10.0,48.7,19.5,64.6,41.6,0,4,69.0,1,0.0,0.0,100.0,2.4,0.0,No,32,Male,0,0.2293,22.9,656,981,33.1
3506,Sales Executive,High School,3.6,38.3,69.9,83.8,63.1,0,3,36.7,0,25.0,1.0,59.4,2.7,1.6,No,32,Female,0,0.2062,20.6,705,981,28.1
3507,Data Analyst,High School,2.8,68.5,83.8,40.0,47.0,0,6,98.7,1,33.8,0.0,55.9,7.7,5.0,Open to Remote,25,Male,0,0.1983,19.8,572,994,42.5
3508,Strategy Consultant,Bachelor's,2.3,46.3,64.2,72.3,78.3,1,1,48.7,2,23.1,1.0,55.3,6.2,5.7,Yes,30,Female,0,0.1157,11.6,436,804,45.8
3509,Sales Executive,High School,2.0,33.1,59.1,62.5,60.9,1,3,61.4,2,33.9,0.0,75.4,9.5,2.1,Yes,21,Male,1,0.5755,57.6,179,981,81.9
3510,Software Engineer,Bachelor's,6.0,78.0,71.6,36.2,53.9,0,1,33.1,2,37.8,0.0,47.2,7.7,10.0,No,28,Male,0,0.1719,17.2,707,1221,42.1
3511,Strategy Consultant,Master's,0.0,34.6,79.1,53.6,54.4,1,1,71.3,3,34.4,3.0,50.0,3.4,2.6,Yes,21,Male,0,0.0924,9.2,489,804,39.1
3512,Sales Executive,High School,1.5,39.9,80.9,74.6,72.0,0,2,55.1,2,17.7,0.0,45.3,8.3,0.0,No,21,Female,0,0.3531,35.3,456,981,53.5
3513,Strategy Consultant,PhD,0.0,45.1,78.3,81.5,70.3,0,4,87.7,3,34.3,0.0,36.7,4.9,6.5,Yes,27,Female,1,0.5329,53.3,70,804,91.4
3514,Strategy Consultant,Master's,3.6,29.5,66.6,59.9,73.8,0,6,56.1,2,16.8,2.0,42.3,5.9,4.6,Yes,43,Male,0,0.3203,32.0,191,804,76.4
3515,Strategy Consultant,PhD,0.0,59.9,78.4,38.9,55.2,1,3,25.6,5,77.3,0.0,61.9,3.9,2.3,Yes,21,Male,0,0.0832,8.3,516,804,35.6
3516,Sales Executive,Bachelor's,10.5,41.6,48.6,100.0,78.4,1,3,36.1,3,53.4,0.0,56.1,9.0,3.5,No,22,Female,0,0.636,63.6,124,981,87.4
3517,Sales Executive,Bachelor's,3.4,64.5,39.0,91.8,50.4,0,3,78.7,4,44.4,0.0,83.9,8.0,1.8,Yes,30,Male,0,0.6044,60.4,152,981,84.6
3518,Software Engineer,Bachelor's,1.0,66.3,83.3,69.0,58.2,1,2,34.2,3,21.0,2.0,44.0,4.3,7.5,No,40,Female,0,0.0776,7.8,1075,1221,11.7
3519,Data Analyst,Bachelor's,2.7,58.9,76.0,84.4,93.2,1,3,85.2,2,22.6,0.0,59.3,3.9,6.1,Open to Remote,30,Male,1,0.5592,55.9,137,994,86.3
3520,Sales Executive,Bachelor's,3.7,31.4,27.1,76.4,40.7,0,3,37.0,4,31.1,1.0,23.8,8.5,5.6,Yes,33,Male,0,0.1419,14.2,818,981,16.5
3521,Data Analyst,High School,2.2,65.6,57.7,58.0,46.6,0,5,79.3,2,26.9,0.0,54.8,3.9,7.7,Yes,27,Female,1,0.1361,13.6,698,994,29.8
3522,Strategy Consultant,Bachelor's,4.0,50.7,83.4,90.3,73.8,1,4,66.1,2,0.0,0.0,21.8,5.3,1.0,Yes,26,Male,0,0.1564,15.6,362,804,55.1
3523,Software Engineer,Bachelor's,0.3,81.1,41.5,75.2,82.3,1,3,59.4,1,10.8,0.0,69.7,4.0,7.5,No,29,Female,0,0.2128,21.3,608,1221,50.2
3524,Data Analyst,High School,3.4,66.0,56.7,69.2,55.2,0,3,55.0,3,14.0,0.0,92.7,4.0,1.6,No,25,Male,0,0.2085,20.8,545,994,45.2
3525,Data Analyst,Master's,8.2,96.4,100.0,73.2,88.9,1,2,45.8,1,7.9,0.0,84.6,6.9,5.3,Open to Remote,33,Male,1,0.742,74.2,18,994,98.2
3526,Data Analyst,Bachelor's,0.0,71.8,63.0,41.4,36.3,1,3,97.4,2,65.5,1.0,50.0,6.0,6.4,Yes,21,Male,0,0.1126,11.3,794,994,20.2
3527,Software Engineer,Bachelor's,4.0,55.2,81.2,51.1,55.9,0,5,78.5,1,28.3,1.0,73.2,4.4,7.9,No,34,Male,0,0.2463,24.6,544,1221,55.4
3528,Software Engineer,Bachelor's,3.8,53.9,87.5,80.6,85.3,0,1,15.6,0,18.8,1.0,23.7,3.4,7.5,No,29,Female,0,0.1199,12.0,902,1221,26.0
3529,Strategy Consultant,Master's,4.0,58.0,58.4,82.1,57.1,0,2,27.6,3,31.4,0.0,63.1,6.5,0.0,Yes,28,Female,0,0.3382,33.8,174,804,78.3
3530,Data Analyst,Bachelor's,0.0,49.7,72.0,38.1,37.1,1,3,65.1,1,34.5,1.0,100.0,5.0,7.0,No,21,Female,0,0.0879,8.8,879,994,11.4
3531,Software Engineer,PhD,0.0,78.9,95.9,47.0,63.5,0,2,58.1,2,21.1,0.0,68.2,7.1,9.3,No,23,Male,0,0.4555,45.6,266,1221,78.3
3532,Software Engineer,Bachelor's,9.0,83.4,71.9,78.1,70.8,0,2,26.9,2,17.9,0.0,55.4,4.0,7.2,Open to Remote,36,Male,0,0.3008,30.1,455,1221,62.7
3533,Data Analyst,Bachelor's,3.3,78.8,100.0,66.8,90.1,0,1,97.9,0,1.2,0.0,52.9,6.4,5.2,No,28,Male,0,0.5544,55.4,142,994,85.8
3534,Software Engineer,Bachelor's,4.0,57.0,55.4,57.7,61.3,1,3,7.5,1,28.3,0.0,59.6,5.0,7.0,Open to Remote,31,Female,0,0.077,7.7,1084,1221,11.2
3535,Sales Executive,Bachelor's,2.0,58.8,82.0,78.2,79.4,0,4,55.9,4,73.0,0.0,53.6,7.6,1.7,Yes,24,Male,1,0.6711,67.1,84,981,91.5
3536,Sales Executive,Bachelor's,2.1,49.8,55.3,73.7,60.2,1,6,73.9,4,50.6,0.0,42.7,10.0,2.2,Yes,29,Male,1,0.5634,56.3,196,981,80.1
3537,Software Engineer,Bachelor's,0.0,60.9,60.1,47.1,48.4,1,4,52.6,0,2.6,0.0,51.9,5.0,3.4,Yes,21,Female,0,0.0691,6.9,1123,1221,7.9
3538,Sales Executive,High School,10.5,42.6,64.6,62.5,46.8,0,3,68.7,1,38.8,1.0,17.1,10.0,0.0,Open to Remote,30,Male,0,0.4374,43.7,337,981,65.7
3539,Software Engineer,Bachelor's,5.3,77.1,63.3,70.2,75.7,1,5,84.9,4,66.0,0.0,73.7,5.1,4.2,Open to Remote,31,Female,0,0.6104,61.0,125,1221,89.8
3540,Data Analyst,Master's,7.0,54.9,66.7,63.6,80.6,1,0,41.6,3,28.3,0.0,74.9,3.4,3.8,Yes,31,Male,1,0.3717,37.2,320,994,67.9
3541,Strategy Consultant,Master's,0.0,54.5,79.3,80.6,59.8,0,7,79.6,1,16.1,1.0,67.2,9.6,3.7,Yes,24,Female,1,0.6095,61.0,39,804,95.2
3542,Data Analyst,High School,4.5,86.7,40.9,68.2,54.3,0,3,76.3,1,22.2,0.0,54.3,9.1,2.8,Yes,27,Female,0,0.3855,38.6,297,994,70.2
3543,Strategy Consultant,Master's,0.6,64.5,60.0,91.1,58.8,0,3,56.2,2,13.6,0.0,63.0,4.6,0.0,No,32,Male,0,0.0585,5.9,682,804,15.0
3544,Software Engineer,Master's,2.7,71.2,75.8,61.8,79.3,0,2,28.7,0,5.1,1.0,65.7,6.1,4.1,Yes,28,Female,0,0.2589,25.9,518,1221,57.6
3545,Data Analyst,Bachelor's,2.8,68.5,82.9,72.4,73.7,1,1,66.5,1,12.1,0.0,50.8,7.1,5.6,No,27,Female,0,0.3618,36.2,332,994,66.6
3546,Data Analyst,Bachelor's,2.3,56.9,73.4,62.5,70.5,0,7,100.0,2,26.1,0.0,76.9,6.6,6.6,No,40,Male,0,0.3914,39.1,294,994,70.5
3547,Data Analyst,Bachelor's,10.5,57.4,72.1,45.8,51.7,1,3,59.3,0,28.3,0.0,70.8,3.9,5.0,Yes,23,Female,0,0.2239,22.4,510,994,48.7
3548,Strategy Consultant,Bachelor's,5.3,26.9,78.0,66.6,63.5,1,3,50.5,1,3.9,1.0,66.4,4.7,0.0,Open to Remote,35,Female,0,0.0606,6.1,659,804,17.4
3549,Software Engineer,Bachelor's,0.0,73.8,79.4,63.8,68.5,1,2,56.1,1,0.0,0.0,64.7,6.1,5.4,No,22,Female,0,0.1709,17.1,709,1221,41.9
3550,Strategy Consultant,PhD,5.0,60.2,50.6,80.2,45.8,0,5,46.9,1,41.6,1.0,24.6,6.2,4.6,Yes,33,Female,1,0.3323,33.2,180,804,77.6
3551,Strategy Consultant,Bachelor's,3.5,48.9,64.4,91.8,79.6,1,7,69.5,2,32.7,0.0,7.4,7.7,1.2,Open to Remote,33,Male,0,0.0823,8.2,522,804,34.8
3552,Sales Executive,Bachelor's,4.0,31.8,53.9,68.1,50.7,1,7,88.5,3,29.9,0.0,37.8,8.1,0.0,Open to Remote,26,Male,1,0.3626,36.3,436,981,55.7
3553,Data Analyst,PhD,0.0,66.0,70.9,63.4,62.8,1,1,53.0,0,32.3,0.0,39.3,7.3,3.2,Open to Remote,22,Male,0,0.2076,20.8,545,994,45.2
3554,Data Analyst,Bachelor's,0.0,85.1,36.4,58.1,64.4,0,4,100.0,1,0.0,1.0,59.6,1.4,0.4,Yes,21,Male,0,0.1979,19.8,572,994,42.5
3555,Software Engineer,Bachelor's,3.0,83.5,46.1,79.4,53.5,0,3,79.1,0,21.3,0.0,37.4,9.2,5.9,Yes,25,Male,1,0.5067,50.7,210,1221,82.9
3556,Sales Executive,High School,4.6,44.6,54.8,80.6,65.4,1,2,40.7,3,32.2,0.0,27.9,6.1,1.2,Yes,32,Male,0,0.4672,46.7,298,981,69.7
3557,Data Analyst,High School,5.0,95.7,83.2,65.9,74.4,1,1,69.5,1,22.7,0.0,22.8,4.6,4.6,Open to Remote,23,Male,0,0.3078,30.8,393,994,60.4
3558,Strategy Consultant,Master's,6.0,90.5,65.7,69.5,73.8,0,2,58.3,4,44.0,1.0,34.6,6.3,0.1,Open to Remote,30,Female,0,0.1881,18.8,319,804,60.4
3559,Sales Executive,High School,1.2,37.8,45.0,71.6,65.5,0,2,16.4,5,97.7,0.0,40.1,8.3,5.6,Yes,21,Male,0,0.3776,37.8,413,981,58.0
3560,Data Analyst,Bachelor's,6.0,61.3,75.9,38.3,65.3,1,3,77.9,3,25.9,1.0,43.1,6.0,5.5,Yes,28,Male,0,0.3413,34.1,356,994,64.2
3561,Sales Executive,High School,3.5,55.4,50.1,56.1,51.9,0,1,54.5,3,19.1,0.0,74.2,7.5,0.2,No,22,Female,0,0.1355,13.6,836,981,14.8
3562,Data Analyst,Bachelor's,2.8,51.3,81.2,62.7,63.0,1,4,100.0,4,53.7,0.0,45.9,5.3,6.7,No,29,Female,0,0.412,41.2,267,994,73.2
3563,Strategy Consultant,PhD,0.0,62.7,68.7,70.8,36.6,1,6,67.9,0,35.4,1.0,23.2,9.8,2.7,Yes,26,Male,0,0.1778,17.8,332,804,58.8
3564,Software Engineer,Bachelor's,0.0,71.5,48.3,57.8,49.9,1,4,81.4,2,2.0,1.0,51.8,6.2,7.9,No,22,Female,0,0.1437,14.4,791,1221,35.2
3565,Strategy Consultant,PhD,0.0,55.6,93.3,84.1,78.9,0,2,38.1,2,36.8,0.0,63.0,8.8,7.0,Yes,25,Female,0,0.5797,58.0,51,804,93.8
3566,Strategy Consultant,PhD,0.0,41.4,90.6,71.4,57.5,0,0,19.5,2,5.7,0.0,2.6,10.0,0.0,Yes,23,Female,0,0.1944,19.4,310,804,61.5
3567,Strategy Consultant,PhD,0.0,38.2,57.7,64.8,37.4,1,3,94.2,0,0.0,1.0,73.5,8.4,3.8,Yes,21,Male,0,0.1294,12.9,409,804,49.3
3568,Data Analyst,Bachelor's,0.4,35.2,73.9,56.9,60.2,0,0,0.0,2,24.6,0.0,56.9,6.1,7.6,No,35,Male,0,0.0711,7.1,928,994,6.6
3569,Strategy Consultant,Bachelor's,1.7,72.3,67.1,73.7,86.9,1,3,61.7,2,15.7,0.0,85.7,2.8,0.0,Yes,27,Female,0,0.225,22.5,274,804,66.0
3570,Data Analyst,Bachelor's,0.0,79.1,77.3,54.3,61.2,1,6,100.0,2,3.2,0.0,68.9,4.7,6.2,No,21,Male,0,0.2261,22.6,506,994,49.0
3571,Sales Executive,High School,3.8,55.1,41.9,91.0,74.2,0,6,47.4,2,12.0,0.0,44.8,10.0,0.0,No,25,Female,1,0.5423,54.2,227,981,76.9
3572,Software Engineer,High School,1.8,75.2,78.1,54.8,77.6,1,0,36.0,3,25.6,0.0,57.2,6.2,7.2,No,34,Female,0,0.1444,14.4,791,1221,35.2
3573,Data Analyst,Bachelor's,1.3,30.4,85.9,63.8,47.0,0,3,66.0,1,34.4,0.0,37.6,2.8,7.7,No,24,Female,0,0.1324,13.2,710,994,28.4
3574,Data Analyst,Master's,2.9,53.7,53.8,47.8,42.9,0,1,23.0,3,16.4,1.0,69.6,5.1,5.3,No,38,Female,0,0.0521,5.2,988,994,0.6
3575,Data Analyst,Master's,0.0,61.2,69.0,76.0,90.4,0,4,70.9,0,16.4,0.0,39.3,3.1,0.2,Open to Remote,24,Female,1,0.4852,48.5,201,994,79.9
3576,Data Analyst,Bachelor's,2.5,48.8,86.2,81.6,58.1,1,2,35.0,0,0.0,0.0,58.6,4.6,6.7,No,32,Female,0,0.1382,13.8,694,994,30.2
3577,Strategy Consultant,PhD,5.6,24.6,57.0,49.6,35.8,0,3,72.0,1,17.6,1.0,68.8,6.1,0.0,Yes,35,Female,0,0.2394,23.9,257,804,68.1
3578,Software Engineer,Master's,8.0,55.3,55.0,61.0,80.8,1,2,74.6,2,43.7,0.0,58.1,4.3,6.0,Open to Remote,32,Male,0,0.4085,40.8,319,1221,73.9
3579,Sales Executive,High School,2.7,45.7,64.9,73.4,54.3,1,2,39.6,4,33.4,0.0,52.7,7.2,3.7,No,21,Female,0,0.176,17.6,752,981,23.3
3580,Software Engineer,Bachelor's,1.0,70.7,62.6,59.3,80.5,1,1,0.0,0,25.7,0.0,65.8,1.4,4.4,No,23,Female,0,0.0666,6.7,1129,1221,7.3
3581,Sales Executive,Bachelor's,2.4,58.6,31.4,81.8,46.3,0,3,67.4,2,0.0,0.0,40.7,8.3,2.1,No,36,Female,0,0.1319,13.2,844,981,13.9
3582,Sales Executive,High School,2.2,75.9,50.2,41.5,57.8,0,2,75.7,2,6.7,1.0,15.3,9.9,0.0,Yes,24,Male,0,0.1889,18.9,723,981,26.3
3583,Data Analyst,PhD,2.8,75.3,94.2,71.4,92.6,1,2,66.6,1,33.2,0.0,38.8,1.8,0.0,No,35,Male,0,0.3296,33.0,369,994,62.9
3584,Sales Executive,High School,7.2,42.4,85.9,91.7,67.1,1,0,42.4,1,34.6,1.0,34.7,9.1,0.0,No,26,Female,0,0.5369,53.7,232,981,76.4
3585,Strategy Consultant,Master's,0.9,77.0,62.4,88.4,77.8,1,3,68.4,2,66.4,1.0,65.8,7.8,0.0,No,30,Male,0,0.2321,23.2,270,804,66.5
3586,Strategy Consultant,Master's,0.0,26.3,58.3,55.8,55.2,0,1,30.3,0,29.1,1.0,28.3,7.2,0.0,No,21,Female,0,0.0533,5.3,727,804,9.2
3587,Data Analyst,PhD,0.0,33.8,61.1,59.5,40.2,1,3,36.9,5,73.2,0.0,32.8,5.6,5.0,No,25,Female,0,0.0737,7.4,921,994,7.4
3588,Data Analyst,Bachelor's,1.7,51.7,95.0,51.9,91.6,1,6,74.7,2,9.8,0.0,67.8,6.0,5.2,No,24,Male,0,0.2996,30.0,407,994,59.1
3589,Sales Executive,High School,3.2,57.2,67.6,46.3,69.0,0,4,59.3,3,35.9,1.0,62.0,8.7,0.0,No,30,Male,0,0.2161,21.6,678,981,30.9
3590,Software Engineer,Master's,2.5,72.5,87.0,45.7,63.2,0,3,74.4,4,15.4,1.0,82.0,5.9,6.1,No,30,Female,0,0.4617,46.2,261,1221,78.7
3591,Strategy Consultant,Bachelor's,9.1,33.1,87.0,53.7,53.7,0,4,40.8,1,43.7,1.0,46.1,10.0,2.5,No,32,Male,0,0.0837,8.4,514,804,36.1
3592,Data Analyst,Bachelor's,4.0,54.1,48.2,65.0,79.1,1,2,42.6,3,30.2,0.0,22.8,4.2,2.0,No,26,Female,0,0.1143,11.4,789,994,20.5
3593,Strategy Consultant,Master's,0.0,31.4,57.8,45.5,40.0,1,6,69.0,5,59.7,1.0,90.4,9.8,3.7,Yes,23,Female,1,0.3043,30.4,208,804,74.2
3594,Software Engineer,Bachelor's,3.8,51.4,54.6,40.3,42.8,1,3,41.7,3,0.0,0.0,64.9,6.1,5.6,No,30,Female,0,0.0575,5.8,1188,1221,2.7
3595,Software Engineer,Master's,0.0,93.3,57.2,47.2,80.1,0,6,60.9,2,0.0,0.0,51.4,4.7,6.2,No,23,Male,1,0.2995,30.0,458,1221,62.4
3596,Strategy Consultant,Master's,5.4,47.8,61.8,81.6,47.0,1,3,65.8,8,100.0,1.0,69.2,8.5,0.0,Yes,35,Male,0,0.6226,62.3,35,804,95.8
3597,Strategy Consultant,Master's,0.5,76.5,63.6,100.0,79.9,0,1,27.3,2,98.1,2.0,63.0,5.9,0.0,Yes,28,Female,1,0.5532,55.3,60,804,92.5
3598,Strategy Consultant,Bachelor's,0.8,36.6,81.6,74.5,64.4,0,3,54.2,3,43.1,1.0,73.5,10.0,3.2,Yes,27,Male,0,0.3939,39.4,132,804,83.6
3599,Strategy Consultant,Bachelor's,5.7,57.4,74.0,54.5,52.9,0,7,90.7,2,60.0,0.0,58.9,5.0,0.0,Open to Remote,32,Male,0,0.0951,9.5,480,804,40.1
3600,Data Analyst,Bachelor's,1.1,68.4,86.3,49.8,48.5,1,4,92.0,3,21.3,1.0,48.6,8.0,6.1,Open to Remote,29,Female,1,0.3174,31.7,386,994,61.3
3601,Software Engineer,Bachelor's,0.0,83.2,68.8,64.9,73.3,1,1,94.3,2,0.0,1.0,66.3,6.7,7.9,Open to Remote,21,Male,0,0.4973,49.7,223,1221,81.8
3602,Software Engineer,Bachelor's,1.0,73.8,54.9,34.8,62.7,0,4,91.7,4,76.0,0.0,77.8,5.2,6.4,Yes,23,Male,0,0.3243,32.4,419,1221,65.6
3603,Data Analyst,High School,0.8,79.8,70.8,76.5,67.8,1,1,39.0,4,40.3,1.0,44.1,3.5,7.5,No,35,Female,0,0.21,21.0,539,994,45.8
3604,Software Engineer,Master's,1.7,78.3,42.3,59.1,46.6,1,2,52.0,1,17.8,0.0,60.6,3.5,7.2,Open to Remote,30,Male,0,0.0713,7.1,1115,1221,8.7
3605,Strategy Consultant,Master's,0.0,33.6,37.3,68.1,61.9,1,3,55.3,0,48.3,0.0,24.3,4.8,0.0,No,21,Male,0,0.0541,5.4,714,804,10.6
3606,Software Engineer,Bachelor's,4.4,81.0,74.6,29.7,67.5,0,4,69.0,0,8.1,1.0,69.9,7.7,5.6,Yes,31,Male,0,0.3577,35.8,378,1221,69.0
3607,Software Engineer,Bachelor's,4.0,68.5,80.3,68.8,67.8,0,8,93.1,1,0.0,0.0,58.2,5.6,10.0,No,26,Female,1,0.6128,61.3,122,1221,90.1
3608,Software Engineer,PhD,0.0,58.3,66.1,43.6,66.5,1,4,85.7,1,0.0,0.0,67.2,7.1,7.1,No,24,Female,0,0.2517,25.2,527,1221,56.7
3609,Software Engineer,Bachelor's,0.0,80.4,59.1,57.3,68.8,1,4,72.2,2,28.9,0.0,80.2,5.8,6.8,Open to Remote,22,Female,0,0.3866,38.7,338,1221,72.4
3610,Software Engineer,Master's,6.0,83.8,44.9,52.6,82.7,1,4,87.4,1,39.4,0.0,47.6,3.3,9.3,Yes,35,Female,1,0.7444,74.4,24,1221,98.1
3611,Sales Executive,Bachelor's,0.0,37.7,72.5,51.2,60.8,1,5,42.7,3,30.2,0.0,53.1,6.1,4.2,Yes,21,Male,0,0.187,18.7,728,981,25.8
3612,Data Analyst,Bachelor's,2.0,59.7,75.4,56.5,46.6,0,6,84.3,4,40.7,0.0,59.5,6.7,2.9,No,24,Female,0,0.1628,16.3,628,994,36.8
3613,Sales Executive,Bachelor's,10.5,24.2,59.4,56.8,38.3,1,4,22.8,0,0.0,1.0,33.1,3.5,1.0,Yes,30,Male,0,0.1215,12.2,863,981,12.0
3614,Strategy Consultant,High School,5.3,22.9,71.9,60.2,43.3,0,7,90.7,1,11.7,1.0,25.8,5.3,1.0,Yes,38,Female,0,0.1613,16.1,354,804,56.0
3615,Sales Executive,High School,3.0,41.4,48.0,81.5,61.1,1,4,54.7,1,53.4,0.0,80.9,5.4,0.0,No,32,Female,1,0.4387,43.9,333,981,66.1
3616,Sales Executive,High School,2.6,56.9,38.3,85.5,57.7,1,4,37.9,1,19.2,1.0,45.8,4.5,0.5,Yes,24,Male,0,0.3069,30.7,522,981,46.8
3617,Data Analyst,Bachelor's,3.4,56.4,71.8,59.7,48.6,0,2,45.5,1,6.5,0.0,45.6,5.8,5.5,Open to Remote,38,Female,0,0.1079,10.8,809,994,18.7
3618,Software Engineer,Master's,0.0,91.4,56.9,41.7,70.7,1,2,69.6,3,68.9,0.0,57.8,6.1,6.6,No,21,Female,0,0.3354,33.5,405,1221,66.9
3619,Data Analyst,PhD,3.0,61.9,61.6,50.3,69.8,0,2,29.9,3,30.4,1.0,65.6,8.1,9.5,Open to Remote,31,Male,1,0.1813,18.1,598,994,39.7
3620,Strategy Consultant,Master's,3.4,47.0,97.8,60.0,65.6,0,5,49.9,3,32.4,0.0,42.2,8.1,2.7,No,32,Female,0,0.0849,8.5,511,804,36.4
3621,Sales Executive,Master's,0.0,40.7,54.3,42.9,48.1,0,3,44.7,1,16.8,1.0,34.5,6.4,1.8,Yes,24,Female,0,0.1199,12.0,866,981,11.7
3622,Software Engineer,Master's,3.7,84.7,28.2,56.1,46.1,1,5,92.0,1,0.0,0.0,64.2,4.9,7.1,No,33,Male,0,0.1387,13.9,803,1221,34.2
3623,Data Analyst,Bachelor's,1.0,50.6,60.0,35.0,41.7,1,10,60.6,3,27.5,0.0,66.8,9.0,6.7,No,26,Male,1,0.1188,11.9,770,994,22.4
3624,Strategy Consultant,Bachelor's,5.4,48.1,57.0,71.1,53.0,0,2,56.3,0,19.0,1.0,61.2,7.5,0.5,Yes,33,Female,0,0.1496,15.0,369,804,54.0
3625,Sales Executive,Bachelor's,0.0,36.8,52.9,53.1,54.0,1,4,52.1,2,20.3,0.0,36.7,9.3,0.0,Yes,21,Male,0,0.1749,17.5,756,981,23.0
