candidate_id,job_role,hiring_score,rank_in_role,role_applicant_count,percentile_in_role,selected
224,Strategy Consultant,4.7,787,804,1.9,0
974,Strategy Consultant,4.7,787,804,1.9,0
1061,Strategy Consultant,4.7,787,804,1.9,0
2051,Strategy Consultant,4.7,787,804,1.9,0
2274,Strategy Consultant,4.7,787,804,1.9,0
2279,Strategy Consultant,4.7,787,804,1.9,0
3373,Strategy Consultant,4.7,787,804,1.9,0
787,Strategy Consultant,4.6,794,804,1.0,0
829,Strategy Consultant,4.6,794,804,1.0,0
1489,Strategy Consultant,4.6,794,804,1.0,0
1667,Strategy Consultant,4.6,794,804,1.0,0
1713,Strategy Consultant,4.6,794,804,1.0,0
2183,Strategy Consultant,4.6,794,804,1.0,0
2646,Strategy Consultant,4.6,794,804,1.0,0
1266,Strategy Consultant,4.5,801,804,0.4,0
1666,Strategy Consultant,4.5,801,804,0.4,0
1999,Strategy Consultant,4.4,803,804,0.2,0
2104,Strategy Consultant,4.4,803,804,0.2,0
